From	To	Species	Gene Name
ENSG00000107036	57589	Homo sapiens	RIC1 homolog, RAB6A GEF complex partner 1(RIC1)
ENSG00000135956	55654	Homo sapiens	transmembrane protein 127(TMEM127)
ENSG00000109689	57620	Homo sapiens	stromal interaction molecule 2(STIM2)
ENSG00000134627	143689	Homo sapiens	piwi like RNA-mediated gene silencing 4(PIWIL4)
ENSG00000110675	55531	Homo sapiens	ELMO domain containing 1(ELMOD1)
ENSG00000135953	84804	Homo sapiens	major facilitator superfamily domain containing 9(MFSD9)
ENSG00000181092	9370	Homo sapiens	adiponectin, C1Q and collagen domain containing(ADIPOQ)
ENSG00000135951	80705	Homo sapiens	testis specific 10(TSGA10)
ENSG00000181090	79813	Homo sapiens	euchromatic histone lysine methyltransferase 1(EHMT1)
ENSG00000121316	79887	Homo sapiens	phospholipase B domain containing 1(PLBD1)
ENSG00000122644	10124	Homo sapiens	ADP ribosylation factor like GTPase 4A(ARL4A)
ENSG00000109680	55296	Homo sapiens	TBC1 domain family member 19(TBC1D19)
ENSG00000123977	164781	Homo sapiens	dynein assembly factor with WD repeats 1(DAW1)
ENSG00000121318	50839	Homo sapiens	taste 2 receptor member 10(TAS2R10)
ENSG00000013561	9604	Homo sapiens	ring finger protein 14(RNF14)
ENSG00000108352	51195	Homo sapiens	Rap guanine nucleotide exchange factor like 1(RAPGEFL1)
ENSG00000107020	55848	Homo sapiens	plasminogen receptor with a C-terminal lysine(PLGRKT)
ENSG00000109684	116449	Homo sapiens	cytokine dependent hematopoietic cell linker(CLNK)
ENSG00000013563	1774	Homo sapiens	deoxyribonuclease 1 like 1(DNASE1L1)
ENSG00000012232	2137	Homo sapiens	exostosin like glycosyltransferase 3(EXTL3)
ENSG00000107021	54662	Homo sapiens	TBC1 domain family member 13(TBC1D13)
ENSG00000122643	51251	Homo sapiens	5'-nucleotidase, cytosolic IIIA(NT5C3A)
ENSG00000122642	11328	Homo sapiens	FKBP prolyl isomerase 9(FKBP9)
ENSG00000122641	3624	Homo sapiens	inhibin subunit beta A(INHBA)
ENSG00000109685	7468	Homo sapiens	nuclear receptor binding SET domain protein 2(NSD2)
ENSG00000121310	55268	Homo sapiens	enoyl-CoA hydratase domain containing 2(ECHDC2)
ENSG00000109686	152503	Homo sapiens	SH3 domain containing 19(SH3D19)
ENSG00000135924	3300	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B2(DNAJB2)
ENSG00000108306	84961	Homo sapiens	F-box and leucine rich repeat protein 20(FBXL20)
ENSG00000110628	5002	Homo sapiens	solute carrier family 22 member 18(SLC22A18)
ENSG00000108309	10900	Homo sapiens	RUN domain containing 3A(RUNDC3A)
ENSG00000135926	64114	Homo sapiens	transmembrane BAX inhibitor motif containing 1(TMBIM1)
ENSG00000135925	80326	Homo sapiens	Wnt family member 10A(WNT10A)
ENSG00000147912	26267	Homo sapiens	F-box protein 10(FBXO10)
ENSG00000206811	574042	Homo sapiens	small nucleolar RNA, H/ACA box 10(SNORA10)
ENSG00000135919	5270	Homo sapiens	serpin family E member 2(SERPINE2)
ENSG00000013573	1663	Homo sapiens	DEAD/H-box helicase 11(DDX11)
ENSG00000206818	106481449	Homo sapiens	RNA, U6 small nuclear 849, pseudogene(RNU6-849P)
ENSG00000110619	833	Homo sapiens	cysteinyl-tRNA synthetase 1(CARS1)
ENSG00000206819	106479682	Homo sapiens	RNA, U6 small nuclear 260, pseudogene(RNU6-260P)
ENSG00000109625	8532	Homo sapiens	carboxypeptidase Z(CPZ)
ENSG00000134602	51765	Homo sapiens	serine/threonine kinase 26(STK26)
ENSG00000277184	677798	Homo sapiens	small nucleolar RNA, H/ACA box 9(SNORA9)
ENSG00000135931	80210	Homo sapiens	armadillo repeat containing 9(ARMC9)
ENSG00000135930	9470	Homo sapiens	eukaryotic translation initiation factor 4E family member 2(EIF4E2)
ENSG00000147905	84186	Homo sapiens	zinc finger CCHC-type containing 7(ZCCHC7)
ENSG00000013583	50865	Homo sapiens	heme binding protein 1(HEBP1)
ENSG00000135929	1593	Homo sapiens	cytochrome P450 family 27 subfamily A member 1(CYP27A1)
ENSG00000013588	9052	Homo sapiens	G protein-coupled receptor class C group 5 member A(GPRC5A)
ENSG00000135902	1144	Homo sapiens	cholinergic receptor nicotinic delta subunit(CHRND)
ENSG00000051825	10198	Homo sapiens	M-phase phosphoprotein 9(MPHOSPH9)
ENSG00000135900	65080	Homo sapiens	mitochondrial ribosomal protein L44(MRPL44)
ENSG00000277150	474384	Homo sapiens	coagulation factor VIII associated 3(F8A3)
ENSG00000135905	55619	Homo sapiens	dedicator of cytokinesis 10(DOCK10)
ENSG00000049541	5982	Homo sapiens	replication factor C subunit 2(RFC2)
ENSG00000135903	5077	Homo sapiens	paired box 3(PAX3)
ENSG00000049540	2006	Homo sapiens	elastin(ELN)
ENSG00000109654	23321	Homo sapiens	tripartite motif containing 2(TRIM2)
ENSG00000135913	57695	Homo sapiens	ubiquitin specific peptidase 37(USP37)
ENSG00000135912	9654	Homo sapiens	tubulin tyrosine ligase like 4(TTLL4)
ENSG00000135917	80704	Homo sapiens	solute carrier family 19 member 3(SLC19A3)
ENSG00000277161	284098	Homo sapiens	phosphatidylinositol glycan anchor biosynthesis class W(PIGW)
ENSG00000135914	3357	Homo sapiens	5-hydroxytryptamine receptor 2B(HTR2B)
ENSG00000111962	10090	Homo sapiens	uronyl 2-sulfotransferase(UST)
ENSG00000111961	23328	Homo sapiens	SAM and SH3 domain containing 1(SASH1)
ENSG00000265190	653145	Homo sapiens	annexin A8(ANXA8)
ENSG00000123933	10608	Homo sapiens	MAX dimerization protein 4(MXD4)
ENSG00000108312	7343	Homo sapiens	upstream binding transcription factor(UBTF)
ENSG00000075856	9733	Homo sapiens	spliceosome associated factor 3, U4/U6 recycling protein(SART3)
ENSG00000099821	5442	Homo sapiens	RNA polymerase mitochondrial(POLRMT)
ENSG00000099822	610	Homo sapiens	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2)
ENSG00000265145	26796	Homo sapiens	small nucleolar RNA, C/D box 53(SNORD53)
ENSG00000266477	106481090	Homo sapiens	RNA, 7SL, cytoplasmic 616, pseudogene(RN7SL616P)
ENSG00000036257	8452	Homo sapiens	cullin 3(CUL3)
ENSG00000087842	8544	Homo sapiens	pirin(PIR)
ENSG00000099817	5434	Homo sapiens	RNA polymerase II, I and III subunit E(POLR2E)
ENSG00000099812	126353	Homo sapiens	mitotic spindle positioning(MISP)
ENSG00000099814	283638	Homo sapiens	centrosomal protein 170B(CEP170B)
ENSG00000109705	579	Homo sapiens	NK3 homeobox 2(NKX3-2)
ENSG00000267795	440335	Homo sapiens	small integral membrane protein 22(SMIM22)
ENSG00000241186	6997	Homo sapiens	teratocarcinoma-derived growth factor 1(TDGF1)
ENSG00000267796	55957	Homo sapiens	lin-37 DREAM MuvB core complex component(LIN37)
ENSG00000086504	10573	Homo sapiens	mitochondrial ribosomal protein L28(MRPL28)
ENSG00000122705	1211	Homo sapiens	clathrin light chain A(CLTA)
ENSG00000277149	441250	Homo sapiens	tRNA-yW synthesizing protein 1 homolog B(TYW1B)
ENSG00000074527	59277	Homo sapiens	netrin 4(NTN4)
ENSG00000108405	5023	Homo sapiens	purinergic receptor P2X 1(P2RX1)
ENSG00000099804	997	Homo sapiens	cell division cycle 34, ubiqiutin conjugating enzyme(CDC34)
ENSG00000110721	1119	Homo sapiens	choline kinase alpha(CHKA)
ENSG00000108406	79665	Homo sapiens	DEAH-box helicase 40(DHX40)
ENSG00000109738	2743	Homo sapiens	glycine receptor beta(GLRB)
ENSG00000110723	23086	Homo sapiens	exophilin 5(EXPH5)
ENSG00000062524	4058	Homo sapiens	leukocyte receptor tyrosine kinase(LTK)
ENSG00000063854	3029	Homo sapiens	hydroxyacylglutathione hydrolase(HAGH)
ENSG00000110717	4728	Homo sapiens	NADH:ubiquinone oxidoreductase core subunit S8(NDUFS8)
ENSG00000110719	10312	Homo sapiens	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3(TCIRG1)
ENSG00000075826	25956	Homo sapiens	SEC31 homolog B, COPII coat complex component(SEC31B)
ENSG00000110713	4928	Homo sapiens	nucleoporin 98 and 96 precursor(NUP98)
ENSG00000110711	9049	Homo sapiens	aryl hydrocarbon receptor interacting protein(AIP)
ENSG00000050555	10319	Homo sapiens	laminin subunit gamma 3(LAMC3)
ENSG00000265107	2702	Homo sapiens	gap junction protein alpha 5(GJA5)
ENSG00000099864	5064	Homo sapiens	paralemmin(PALM)
ENSG00000099866	8174	Homo sapiens	mucosal vascular addressin cell adhesion molecule 1(MADCAM1)
ENSG00000099860	4616	Homo sapiens	growth arrest and DNA damage inducible beta(GADD45B)
ENSG00000075891	5076	Homo sapiens	paired box 2(PAX2)
ENSG00000085224	546	Homo sapiens	ATRX chromatin remodeler(ATRX)
ENSG00000062582	64951	Homo sapiens	mitochondrial ribosomal protein S24(MRPS24)
ENSG00000253117	729330	Homo sapiens	otoconin 90(OC90)
ENSG00000062598	63916	Homo sapiens	engulfment and cell motility 2(ELMO2)
ENSG00000086544	80271	Homo sapiens	inositol-trisphosphate 3-kinase C(ITPKC)
ENSG00000099849	8045	Homo sapiens	Ras association domain family member 7(RASSF7)
ENSG00000242485	55052	Homo sapiens	mitochondrial ribosomal protein L20(MRPL20)
ENSG00000160908	84124	Homo sapiens	zinc finger protein 394(ZNF394)
ENSG00000099840	113177	Homo sapiens	IZUMO family member 4(IZUMO4)
ENSG00000242483	106481835	Homo sapiens	RNA, 7SL, cytoplasmic 293, pseudogene(RN7SL293P)
ENSG00000253148	431704	Homo sapiens	regulator of G protein signaling 21(RGS21)
ENSG00000099834	53841	Homo sapiens	cadherin related family member 5(CDHR5)
ENSG00000160917	10898	Homo sapiens	cleavage and polyadenylation specific factor 4(CPSF4)
ENSG00000075886	113457	Homo sapiens	tubulin alpha 3d(TUBA3D)
ENSG00000075884	55843	Homo sapiens	Rho GTPase activating protein 15(ARHGAP15)
ENSG00000242498	348110	Homo sapiens	actin related protein 2/3 complex inhibitor(ARPIN)
ENSG00000229453	646424	Homo sapiens	serine peptidase inhibitor Kazal type 8 (putative)(SPINK8)
ENSG00000172901	206338	Homo sapiens	laeverin(LVRN)
ENSG00000086598	10959	Homo sapiens	transmembrane p24 trafficking protein 2(TMED2)
ENSG00000085265	2219	Homo sapiens	ficolin 1(FCN1)
ENSG00000160932	4061	Homo sapiens	lymphocyte antigen 6 family member E(LY6E)
ENSG00000241106	3112	Homo sapiens	major histocompatibility complex, class II, DO beta(HLA-DOB)
ENSG00000099899	27037	Homo sapiens	tRNA methyltransferase 2 homolog A(TRMT2A)
ENSG00000205476	317762	Homo sapiens	coiled-coil domain containing 85C(CCDC85C)
ENSG00000073282	8626	Homo sapiens	tumor protein p63(TP63)
ENSG00000254402	441381	Homo sapiens	leucine rich repeat containing 24(LRRC24)
ENSG00000086589	55696	Homo sapiens	RNA binding motif protein 22(RBM22)
ENSG00000172915	26960	Homo sapiens	neurobeachin(NBEA)
ENSG00000156097	83873	Homo sapiens	G protein-coupled receptor 61(GPR61)
ENSG00000099889	421	Homo sapiens	ARVCF delta catenin family member(ARVCF)
ENSG00000184916	3714	Homo sapiens	jagged canonical Notch ligand 2(JAG2)
ENSG00000160949	4796	Homo sapiens	tonsoku like, DNA repair protein(TONSL)
ENSG00000160948	51160	Homo sapiens	VPS28 subunit of ESCRT-I(VPS28)
ENSG00000229474	197135	Homo sapiens	PAT1 homolog 2(PATL2)
ENSG00000242441	11036	Homo sapiens	general transcription factor IIA subunit 1 like(GTF2A1L)
ENSG00000204131	340527	Homo sapiens	NHS like 2(NHSL2)
ENSG00000074582	617	Homo sapiens	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone(BCS1L)
ENSG00000206791	106481630	Homo sapiens	RNA, U1 small nuclear 129, pseudogene(RNU1-129P)
ENSG00000172932	338692	Homo sapiens	ankyrin repeat domain 13D(ANKRD13D)
ENSG00000204130	55680	Homo sapiens	RUN and FYVE domain containing 2(RUFY2)
ENSG00000196900	389320	Homo sapiens	testis expressed 43(TEX43)
ENSG00000204138	65979	Homo sapiens	phosphatase and actin regulator 4(PHACTR4)
ENSG00000061273	51564	Homo sapiens	histone deacetylase 7(HDAC7)
ENSG00000217442	644186	Homo sapiens	synaptonemal complex central element protein 3(SYCE3)
ENSG00000160953	84939	Homo sapiens	PWWP domain containing 3A, DNA repair factor(PWWP3A)
ENSG00000184922	752	Homo sapiens	formin like 1(FMNL1)
ENSG00000086570	2196	Homo sapiens	FAT atypical cadherin 2(FAT2)
ENSG00000160951	5731	Homo sapiens	prostaglandin E receptor 1(PTGER1)
ENSG00000160957	9401	Homo sapiens	RecQ like helicase 4(RECQL4)
ENSG00000184903	83943	Homo sapiens	inner mitochondrial membrane peptidase subunit 2(IMMP2L)
ENSG00000099875	2872	Homo sapiens	MAPK interacting serine/threonine kinase 2(MKNK2)
ENSG00000184908	1188	Homo sapiens	chloride voltage-gated channel Kb(CLCNKB)
ENSG00000160959	9684	Homo sapiens	leucine rich repeat containing 14(LRRC14)
ENSG00000241127	57002	Homo sapiens	YAE1 maturation factor of ABCE1(YAE1)
ENSG00000156076	11197	Homo sapiens	WNT inhibitory factor 1(WIF1)
ENSG00000243789	100137047	Homo sapiens	jumonji domain containing 7(JMJD7)
ENSG00000206785	109617022	Homo sapiens	small nucleolar RNA, H/ACA box 15B-2(SNORA15B-2)
ENSG00000204120	26058	Homo sapiens	GRB10 interacting GYF protein 2(GIGYF2)
ENSG00000206782	106479666	Homo sapiens	RNA, U6 small nuclear 224, pseudogene(RNU6-224P)
ENSG00000074590	9891	Homo sapiens	NUAK family kinase 1(NUAK1)
ENSG00000172943	23133	Homo sapiens	PHD finger protein 8(PHF8)
ENSG00000171612	84275	Homo sapiens	solute carrier family 25 member 33(SLC25A33)
ENSG00000171611	171558	Homo sapiens	pre T cell antigen receptor alpha(PTCRA)
ENSG00000172935	116535	Homo sapiens	MAS related GPR family member F(MRGPRF)
ENSG00000171603	22883	Homo sapiens	calsyntenin 1(CLSTN1)
ENSG00000172936	4615	Homo sapiens	MYD88 innate immune signal transduction adaptor(MYD88)
ENSG00000204128	257407	Homo sapiens	chromosome 2 open reading frame 72(C2orf72)
ENSG00000171604	51523	Homo sapiens	CXXC finger protein 5(CXXC5)
ENSG00000206786	106481402	Homo sapiens	RNA, U6 small nuclear 701, pseudogene(RNU6-701P)
ENSG00000171608	5293	Homo sapiens	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
ENSG00000172938	116512	Homo sapiens	MAS related GPR family member D(MRGPRD)
ENSG00000160963	136227	Homo sapiens	collagen type XXVI alpha 1 chain(COL26A1)
ENSG00000184937	7490	Homo sapiens	WT1 transcription factor(WT1)
ENSG00000183607	200504	Homo sapiens	gastrokine 2(GKN2)
ENSG00000184939	146198	Homo sapiens	ZFP90 zinc finger protein(ZFP90)
ENSG00000243710	149465	Homo sapiens	cilia and flagella associated protein 57(CFAP57)
ENSG00000171621	80176	Homo sapiens	splA/ryanodine receptor domain and SOCS box containing 1(SPSB1)
ENSG00000172954	253558	Homo sapiens	lysocardiolipin acyltransferase 1(LCLAT1)
ENSG00000204193	255220	Homo sapiens	thioredoxin domain containing 8(TXNDC8)
ENSG00000196923	9260	Homo sapiens	PDZ and LIM domain 7(PDLIM7)
ENSG00000204195	158833	Homo sapiens	acyl-CoA wax alcohol acyltransferase 1(AWAT1)
ENSG00000196914	23365	Homo sapiens	Rho guanine nucleotide exchange factor 12(ARHGEF12)
ENSG00000169302	202374	Homo sapiens	serine/threonine kinase 32A(STK32A)
ENSG00000196917	27198	Homo sapiens	hydroxycarboxylic acid receptor 1(HCAR1)
ENSG00000171617	8507	Homo sapiens	ectodermal-neural cortex 1(ENC1)
ENSG00000243708	100137049	Homo sapiens	phospholipase A2 group IVB(PLA2G4B)
ENSG00000160973	8928	Homo sapiens	forkhead box H1(FOXH1)
ENSG00000243709	10637	Homo sapiens	left-right determination factor 1(LEFTY1)
ENSG00000169306	11141	Homo sapiens	interleukin 1 receptor accessory protein like 1(IL1RAPL1)
ENSG00000160972	84988	Homo sapiens	protein phosphatase 1 regulatory subunit 16A(PPP1R16A)
ENSG00000184924	391356	Homo sapiens	peptidyl-tRNA hydrolase domain containing 1(PTRHD1)
ENSG00000184923	728118	Homo sapiens	NUT family member 2A(NUTM2A)
ENSG00000243725	7268	Homo sapiens	tetratricopeptide repeat domain 4(TTC4)
ENSG00000184925	286256	Homo sapiens	lipocalin 12(LCN12)
ENSG00000204186	57683	Homo sapiens	zinc finger DBF-type containing 2(ZDBF2)
ENSG00000157388	776	Homo sapiens	calcium voltage-gated channel subunit alpha1 D(CACNA1D)
ENSG00000171631	5031	Homo sapiens	pyrimidinergic receptor P2Y6(P2RY6)
ENSG00000171634	2186	Homo sapiens	bromodomain PHD finger transcription factor(BPTF)
ENSG00000172955	130	Homo sapiens	alcohol dehydrogenase 6 (class V)(ADH6)
ENSG00000169313	64805	Homo sapiens	purinergic receptor P2Y12(P2RY12)
ENSG00000156050	145483	Homo sapiens	FAM161 centrosomal protein B(FAM161B)
ENSG00000184933	8590	Homo sapiens	olfactory receptor family 6 subfamily A member 2(OR6A2)
ENSG00000183625	1232	Homo sapiens	C-C motif chemokine receptor 3(CCR3)
ENSG00000156049	9630	Homo sapiens	G protein subunit alpha 14(GNA14)
ENSG00000145390	54532	Homo sapiens	ubiquitin specific peptidase 53(USP53)
ENSG00000183628	8214	Homo sapiens	DiGeorge syndrome critical region gene 6(DGCR6)
ENSG00000120093	3213	Homo sapiens	homeobox B3(HOXB3)
ENSG00000183629	283768	Homo sapiens	golgin A8 family member G(GOLGA8G)
ENSG00000120094	3211	Homo sapiens	homeobox B1(HOXB1)
ENSG00000144061	4867	Homo sapiens	nephrocystin 1(NPHP1)
ENSG00000145391	105377622	Homo sapiens	uncharacterized LOC105377622(LOC105377622)
ENSG00000145391	80854	Homo sapiens	SET domain containing 7, histone lysine methyltransferase(SETD7)
ENSG00000144063	7851	Homo sapiens	mal, T cell differentiation protein like(MALL)
ENSG00000204176	83849	Homo sapiens	synaptotagmin 15(SYT15)
ENSG00000204175	9721	Homo sapiens	G protein regulated inducer of neurite outgrowth 2(GPRIN2)
ENSG00000170310	9482	Homo sapiens	syntaxin 8(STX8)
ENSG00000204178	55219	Homo sapiens	macoilin 1(MACO1)
ENSG00000170312	983	Homo sapiens	cyclin dependent kinase 1(CDK1)
ENSG00000171643	170591	Homo sapiens	S100 calcium binding protein Z(S100Z)
ENSG00000157379	115817	Homo sapiens	dehydrogenase/reductase 1(DHRS1)
ENSG00000196943	161424	Homo sapiens	NOP9 nucleolar protein(NOP9)
ENSG00000204174	5540	Homo sapiens	neuropeptide Y receptor Y4(NPY4R)
ENSG00000196935	57522	Homo sapiens	SLIT-ROBO Rho GTPase activating protein 1(SRGAP1)
ENSG00000169327	390445	Homo sapiens	olfactory receptor family 5 subfamily AU member 1(OR5AU1)
ENSG00000196937	10447	Homo sapiens	FAM3 metabolism regulating signaling molecule C(FAM3C)
ENSG00000204179	26095	Homo sapiens	protein tyrosine phosphatase non-receptor type 20(PTPN20)
ENSG00000156042	118491	Homo sapiens	cilia and flagella associated protein 70(CFAP70)
ENSG00000160993	54784	Homo sapiens	alkB homolog 4, lysine demethylase(ALKBH4)
ENSG00000160991	80228	Homo sapiens	ORAI calcium release-activated calcium modulator 2(ORAI2)
ENSG00000183631	100130613	Homo sapiens	proline rich 32(PRR32)
ENSG00000160994	126402	Homo sapiens	coiled-coil domain containing 105(CCDC105)
ENSG00000184945	375318	Homo sapiens	aquaporin 12A(AQP12A)
ENSG00000183615	84734	Homo sapiens	family with sequence similarity 167 member B(FAM167B)
ENSG00000160999	10603	Homo sapiens	SH2B adaptor protein 2(SH2B2)
ENSG00000243749	100506144	Homo sapiens	transmembrane protein 35B(TMEM35B)
ENSG00000183617	116541	Homo sapiens	mitochondrial ribosomal protein L54(MRPL54)
ENSG00000184949	646851	Homo sapiens	family with sequence similarity 227 member A(FAM227A)
ENSG00000169330	23251	Homo sapiens	membrane integral NOTCH2 associated receptor 1(MINAR1)
ENSG00000204165	158830	Homo sapiens	chromosome X open reading frame 65(CXorf65)
ENSG00000205495	119679	Homo sapiens	olfactory receptor family 52 subfamily J member 3(OR52J3)
ENSG00000170323	2167	Homo sapiens	fatty acid binding protein 4(FABP4)
ENSG00000204161	170371	Homo sapiens	transmembrane protein 273(TMEM273)
ENSG00000172986	727936	Homo sapiens	glucoside xylosyltransferase 2(GXYLT2)
ENSG00000170322	4798	Homo sapiens	nuclear factor related to kappaB binding protein(NFRKB)
ENSG00000157368	146433	Homo sapiens	interleukin 34(IL34)
ENSG00000204160	84243	Homo sapiens	zinc finger DHHC-type palmitoyltransferase 18(ZDHHC18)
ENSG00000196932	219623	Homo sapiens	transmembrane protein 26(TMEM26)
ENSG00000172987	60495	Homo sapiens	heparanase 2 (inactive)(HPSE2)
ENSG00000170325	56980	Homo sapiens	PR/SET domain 10(PRDM10)
ENSG00000172985	344558	Homo sapiens	SH3 domain containing ring finger 3(SH3RF3)
ENSG00000196924	2316	Homo sapiens	filamin A(FLNA)
ENSG00000168004	117245	Homo sapiens	phospholipase A and acyltransferase 5(PLAAT5)
ENSG00000171649	284307	Homo sapiens	zinc finger protein interacting with K protein 1(ZIK1)
ENSG00000168005	144097	Homo sapiens	spindlin interactor and repressor of chromatin binding(SPINDOC)
ENSG00000168003	6520	Homo sapiens	solute carrier family 3 member 2(SLC3A2)
ENSG00000168000	26580	Homo sapiens	BSCL2 lipid droplet biogenesis associated, seipin(BSCL2)
ENSG00000085274	55892	Homo sapiens	myoneurin(MYNN)
