NCBI GeneID	Symbol	Description
124403920	LOC124403920	Sharpr-MPRA regulatory region 7684
124403921	LOC124403921	Sharpr-MPRA regulatory region 4958
124403922	LOC124403922	Sharpr-MPRA regulatory region 2326
124403923	LOC124403923	Sharpr-MPRA regulatory region 3018
124403924	LOC124403924	Sharpr-MPRA regulatory region 9566
124403925	LOC124403925	Sharpr-MPRA regulatory region 10737
124403926	LOC124403926	Sharpr-MPRA regulatory region 10738
124403927	LOC124403927	CDK7 strongly-dependent group 2 enhancer GRCh37_chr10:29279785-29280984
124403928	LOC124403928	Sharpr-MPRA regulatory region 354
124403929	LOC124403929	Sharpr-MPRA regulatory region 9997
124403930	LOC124403930	Sharpr-MPRA regulatory region 14462
124403931	LOC124403931	Sharpr-MPRA regulatory region 6088
124403932	LOC124403932	Sharpr-MPRA regulatory region 14665
124403933	LOC124403933	Sharpr-MPRA regulatory region 15712
124403934	LOC124403934	OCT4-NANOG hESC enhancer GRCh37_chr10:33808102-33808943
124403935	LOC124403935	Sharpr-MPRA regulatory region 2386
124403936	LOC124403936	Sharpr-MPRA regulatory region 15357
124403937	LOC124403937	Sharpr-MPRA regulatory region 397
124403938	LOC124403938	Sharpr-MPRA regulatory region 1021
124403939	LOC124403939	Sharpr-MPRA regulatory region 675
124403940	LOC124403940	Sharpr-MPRA regulatory region 6098
124403941	LOC124403941	OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr10:42379647-42380528
124403942	LOC124403942	OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancer GRCh37_chr10:42364921-42365700
124403943	LOC124403943	Sharpr-MPRA regulatory region 10386
124403944	LOC124403944	Sharpr-MPRA regulatory region 13348
124403945	LOC124403945	Sharpr-MPRA regulatory region 12153
124403946	LOC124403946	Sharpr-MPRA regulatory region 2960
124403948	LOC124403948	Sharpr-MPRA regulatory region 10026
124403949	LOC124403949	Sharpr-MPRA regulatory region 8752
124403950	LOC124403950	Sharpr-MPRA regulatory region 12210
124403951	LOC124403951	Sharpr-MPRA regulatory region 5880
124403952	LOC124403952	Sharpr-MPRA regulatory region 14185
124403953	LOC124403953	Sharpr-MPRA regulatory region 2427
124403954	LOC124403954	Sharpr-MPRA regulatory region 10759
124403955	LOC124403955	Sharpr-MPRA regulatory region 12597
124403956	LOC124403956	Sharpr-MPRA regulatory region 685
124403957	LOC124403957	NANOG hESC enhancer GRCh37_chr10:53973100-53973601
124403958	LOC124403958	OCT4-NANOG hESC enhancer GRCh37_chr10:54683191-54683917
124403959	LOC124403959	Sharpr-MPRA regulatory region 6982
124403960	LOC124403960	Sharpr-MPRA regulatory region 3982
124403961	LOC124403961	Sharpr-MPRA regulatory region 5027
124403962	LOC124403962	Sharpr-MPRA regulatory region 6107
124403963	LOC124403963	Sharpr-MPRA regulatory region 13978
124403966	LOC124403966	Sharpr-MPRA regulatory region 5662
124403967	LOC124403967	Sharpr-MPRA regulatory region 9763
124403968	LOC124403968	Sharpr-MPRA regulatory region 9742
124403969	LOC124403969	Sharpr-MPRA regulatory region 9231
124403970	LOC124403970	Sharpr-MPRA regulatory region 14987
124403971	LOC124403971	Sharpr-MPRA regulatory region 12986
124403972	LOC124403972	Sharpr-MPRA regulatory region 7890
124403973	LOC124403973	Sharpr-MPRA regulatory region 5989
124403974	LOC124403974	Sharpr-MPRA regulatory regions 12566 and 14132
124403975	LOC124403975	Sharpr-MPRA regulatory region 3619
124403976	LOC124403976	OCT4-NANOG-H3K27ac hESC enhancer GRCh37_chr10:72214954-72215480
124416833	LOC124416833	Sharpr-MPRA regulatory region 4371
124416834	LOC124416834	P300/CBP strongly-dependent group 1 enhancer GRCh37_chr10:74081426-74082625
124416835	LOC124416835	Sharpr-MPRA regulatory region 12193
124416836	LOC124416836	Sharpr-MPRA regulatory region 7737
124416837	LOC124416837	Sharpr-MPRA regulatory region 12879
124416838	LOC124416838	Sharpr-MPRA regulatory region 9775
124416839	LOC124416839	Sharpr-MPRA regulatory region 4994
124416840	LOC124416840	Sharpr-MPRA regulatory region 4338
124416841	LOC124416841	Sharpr-MPRA regulatory region 295
124416842	LOC124416842	Sharpr-MPRA regulatory region 4496
124416843	LOC124416843	Sharpr-MPRA regulatory region 10124
124416844	LOC124416844	Sharpr-MPRA regulatory region 13796
124416845	LOC124416845	Sharpr-MPRA regulatory region 15163
124416846	LOC124416846	Sharpr-MPRA regulatory region 11048
124416847	LOC124416847	Sharpr-MPRA regulatory region 6857
124416848	LOC124416848	Sharpr-MPRA regulatory region 3593
124416849	LOC124416849	Sharpr-MPRA regulatory region 8551
124416850	LOC124416850	H3K27ac-H3K4me1 hESC enhancers GRCh37_chr10:79708513-79709050 and GRCh37_chr10:79709051-79709588
124416851	LOC124416851	Sharpr-MPRA regulatory region 14781
124416852	LOC124416852	Sharpr-MPRA regulatory region 4581
124416853	LOC124416853	Sharpr-MPRA regulatory region 270
124416854	LOC124416854	Sharpr-MPRA regulatory region 3184
124416855	LOC124416855	Sharpr-MPRA regulatory region 12974
124416856	LOC124416856	Sharpr-MPRA regulatory region 907
124416857	LOC124416857	Sharpr-MPRA regulatory region 4556
124416858	LOC124416858	Sharpr-MPRA regulatory region 10623
124416859	LOC124416859	Sharpr-MPRA regulatory region 9256
124416860	LOC124416860	Sharpr-MPRA regulatory region 15258
124416861	LOC124416861	Sharpr-MPRA regulatory region 10398
124416862	LOC124416862	Sharpr-MPRA regulatory region 6517
124416863	LOC124416863	Sharpr-MPRA regulatory region 3344
124416864	LOC124416864	Sharpr-MPRA regulatory region 1114
124416865	LOC124416865	Sharpr-MPRA regulatory region 216
124416866	LOC124416866	Sharpr-MPRA regulatory region 13147
124416867	LOC124416867	Sharpr-MPRA regulatory region 15620
124416868	LOC124416868	Sharpr-MPRA regulatory region 15544
124416869	LOC124416869	Sharpr-MPRA regulatory region 5548
124416870	LOC124416870	Sharpr-MPRA regulatory region 1522
124416871	LOC124416871	Sharpr-MPRA regulatory region 3496
124416872	LOC124416872	Sharpr-MPRA regulatory region 8644
124416873	LOC124416873	Sharpr-MPRA regulatory region 10569
124416874	LOC124416874	Sharpr-MPRA regulatory region 13709
124416875	LOC124416875	Sharpr-MPRA regulatory region 13404
124416876	LOC124416876	Sharpr-MPRA regulatory region 3512
124416877	LOC124416877	Sharpr-MPRA regulatory region 6385
124416878	LOC124416878	Sharpr-MPRA regulatory region 14301
124416879	LOC124416879	Sharpr-MPRA regulatory region 11334
124416880	LOC124416880	P300/CBP strongly-dependent group 1 enhancer GRCh37_chr10:99641761-99642960
124416884	LOC124416884	Sharpr-MPRA regulatory region 9035
124416888	LOC124416888	Sharpr-MPRA regulatory region 8166
124416890	LOC124416890	Sharpr-MPRA regulatory region 3697
124416891	LOC124416891	Sharpr-MPRA regulatory region 8306
124416892	LOC124416892	Sharpr-MPRA regulatory region 13217
124416893	LOC124416893	Sharpr-MPRA regulatory region 15234
124416894	LOC124416894	Sharpr-MPRA regulatory region 3575
124416895	LOC124416895	Sharpr-MPRA regulatory region 236
124416896	LOC124416896	Sharpr-MPRA regulatory region 2079
124416897	LOC124416897	Sharpr-MPRA regulatory region 10495
124416898	LOC124416898	Sharpr-MPRA regulatory region 8343
124416899	LOC124416899	Sharpr-MPRA regulatory region 11507
124416900	LOC124416900	Sharpr-MPRA regulatory region 15659
124416901	LOC124416901	Sharpr-MPRA regulatory region 905
124416902	LOC124416902	Sharpr-MPRA regulatory region 9707
124416903	LOC124416903	Sharpr-MPRA regulatory region 14569
124416904	LOC124416904	Sharpr-MPRA regulatory region 921
124416905	LOC124416905	Sharpr-MPRA regulatory region 3692
124416906	LOC124416906	Sharpr-MPRA regulatory region 7283
124416907	LOC124416907	Sharpr-MPRA regulatory region 6419
124416908	LOC124416908	Sharpr-MPRA regulatory region 2632
124416909	LOC124416909	OCT4-NANOG-H3K27ac-H3K4me1 hESC enhancers GRCh37_chr10:114812726-114813704 and GRCh37_chr10:114813705-114814683
124416910	LOC124416910	Sharpr-MPRA regulatory region 9752
124416911	LOC124416911	Sharpr-MPRA regulatory region 9721
124416912	LOC124416912	Sharpr-MPRA regulatory region 959
124416913	LOC124416913	Sharpr-MPRA regulatory region 9264
124416914	LOC124416914	Sharpr-MPRA regulatory region 9774
124416915	LOC124416915	Sharpr-MPRA regulatory region 3813
124416916	LOC124416916	Sharpr-MPRA regulatory region 1976
124416917	LOC124416917	Sharpr-MPRA regulatory region 14976
124416918	LOC124416918	Sharpr-MPRA regulatory region 1864
124416919	LOC124416919	Sharpr-MPRA regulatory region 1472
124416920	LOC124416920	Sharpr-MPRA regulatory region 8600
124416921	LOC124416921	Sharpr-MPRA regulatory region 8577
124416922	LOC124416922	Sharpr-MPRA regulatory region 287
124416923	LOC124416923	Sharpr-MPRA regulatory region 2750
124416924	LOC124416924	Sharpr-MPRA regulatory region 2783
124416925	LOC124416925	Sharpr-MPRA regulatory region 2134
124416926	LOC124416926	Sharpr-MPRA regulatory region 15643
124416927	LOC124416927	Sharpr-MPRA regulatory region 8895
124416928	LOC124416928	Sharpr-MPRA regulatory region 12473
124416929	LOC124416929	Sharpr-MPRA regulatory region 5499
124416930	LOC124416930	Sharpr-MPRA regulatory region 6903
124416931	LOC124416931	Sharpr-MPRA regulatory region 1957
124416932	LOC124416932	Sharpr-MPRA regulatory region 15703
124416933	LOC124416933	Sharpr-MPRA regulatory region 15565
124416934	LOC124416934	Sharpr-MPRA regulatory region 8952
124416935	LOC124416935	Sharpr-MPRA regulatory region 4393
124416936	LOC124416936	Sharpr-MPRA regulatory region 11835
124496	ATP5PBP7	ATP synthase peripheral stalk-membrane subunit b pseudogene 7
124538	OR4D2	olfactory receptor family 4 subfamily D member 2
124544573	DYNAPP1	DYNAP pseudogene 1
124602	KIF19	kinesin family member 19
124637	CYB5D1	cytochrome b5 domain containing 1
124685	MYL6P5	MYL6 pseudogene 5
124773	CHCT1	CHD1 helical C-terminal domain containing 1
124783	SPATA32	spermatogenesis associated 32
124865	LOC124865	MRT4 homolog, ribosome maturation factor pseudogene
124871	FLJ40194	uncharacterized FLJ40194
124900162	LOC124900162	uncharacterized LOC124900162
124900163	LOC124900163	chloride intracellular channel protein 6-like
124900164	LOC124900164	uncharacterized LOC124900164
124900165	LOC124900165	uncharacterized LOC124900165
124900166	LOC124900166	uncharacterized LOC124900166
124900167	LOC124900167	uncharacterized LOC124900167
124900168	LOC124900168	exocyst complex component 7-like
124900169	LOC124900169	uncharacterized LOC124900169
124900170	LOC124900170	uncharacterized LOC124900170
124900171	LOC124900171	uncharacterized LOC124900171
124900172	LOC124900172	uncharacterized LOC124900172
124900173	LOC124900173	uncharacterized LOC124900173
124900174	LOC124900174	small nucleolar RNA SNORA75
124900175	LOC124900175	small nucleolar RNA SNORA62/SNORA6 family
124900176	LOC124900176	small nucleolar RNA SNORA70
124900177	LOC124900177	small nucleolar RNA SNORA70
124900178	LOC124900178	small nucleolar RNA SNORD55/SNORD39
124900179	LOC124900179	small nucleolar RNA SNORD74
124900180	LOC124900180	small nucleolar RNA SNORA3/SNORA45 family
124900181	LOC124900181	small nucleolar RNA SNORA51
124900182	LOC124900182	small nucleolar RNA SNORA51
124900183	LOC124900183	small nucleolar RNA SNORA51
124900184	LOC124900184	small nucleolar RNA SNORA48
124900185	LOC124900185	small nucleolar RNA SNORA26
124900186	LOC124900186	small nucleolar RNA SNORD65
124900187	LOC124900187	small nucleolar RNA SNORA11
124900188	LOC124900188	small nucleolar RNA ACA64
124900189	LOC124900189	uncharacterized LOC124900189
124900190	LOC124900190	uncharacterized LOC124900190
124900191	LOC124900191	uncharacterized LOC124900191
124900192	LOC124900192	uncharacterized LOC124900192
124900193	LOC124900193	uncharacterized LOC124900193
124900194	LOC124900194	uncharacterized LOC124900194
124900195	LOC124900195	uncharacterized LOC124900195
124900196	LOC124900196	small nucleolar RNA SNORA63
124900197	LOC124900197	U8 small nucleolar RNA
124900198	LOC124900198	U8 small nucleolar RNA
124900199	LOC124900199	small nucleolar RNA SNORD81
124900200	LOC124900200	small nucleolar RNA SNORA70
124900201	LOC124900201	small nucleolar RNA SNORA57
124900202	LOC124900202	small nucleolar RNA SNORA57
124900203	LOC124900203	small nucleolar RNA SNORA68
124900204	LOC124900204	small nucleolar RNA SNORA31
124900205	LOC124900205	small nucleolar RNA SNORA18
124900206	LOC124900206	small nucleolar RNA SNORA18
124900207	LOC124900207	small nucleolar RNA SNORA51
124900208	LOC124900208	small nucleolar RNA SNORA27
124900209	LOC124900209	small nucleolar RNA SNORA40
124900210	LOC124900210	small nucleolar RNA SNORA40
124900211	LOC124900211	small nucleolar RNA SNORA40
124900212	LOC124900212	small nucleolar RNA SNORA76
124900213	LOC124900213	uncharacterized LOC124900213
124900214	LOC124900214	arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2-like
124900215	LOC124900215	uncharacterized LOC124900215
124900216	LOC124900216	uncharacterized LOC124900216
124900217	LOC124900217	collagen alpha-1(III) chain-like
124900218	LOC124900218	uncharacterized LOC124900218
124900219	LOC124900219	small nucleolar RNA SNORA70
124900220	LOC124900220	small nucleolar RNA SNORD46
124900221	LOC124900221	small nucleolar RNA SNORA67
124900222	LOC124900222	small nucleolar RNA SNORA8
124900223	LOC124900223	small nucleolar RNA SNORA8
124900224	LOC124900224	small Cajal body-specific RNA 15
124900225	LOC124900225	small nucleolar RNA SNORA33
124900226	LOC124900226	small nucleolar RNA SNORA27
124900227	LOC124900227	small nucleolar RNA SNORA48
124900228	LOC124900228	small nucleolar RNA SNORA40
124900229	LOC124900229	small nucleolar RNA SNORD65
124900230	LOC124900230	small nucleolar RNA SNORD66
124900231	LOC124900231	uncharacterized LOC124900231
124900232	LOC124900232	uncharacterized LOC124900232
124900233	LOC124900233	uncharacterized LOC124900233
124900234	LOC124900234	uncharacterized LOC124900234
124900235	LOC124900235	small nucleolar RNA SNORD81
124900236	LOC124900236	small nucleolar RNA SNORD46
124900237	LOC124900237	small nucleolar RNA SNORA64/SNORA10 family
124900238	LOC124900238	small nucleolar RNA SNORA67
124900239	LOC124900239	small nucleolar RNA SNORD56
124900240	LOC124900240	small nucleolar RNA SNORA31
124900241	LOC124900241	small nucleolar RNA SNORA4
124900242	LOC124900242	small nucleolar RNA SNORA51
124900243	LOC124900243	small nucleolar RNA SNORA51
124900244	LOC124900244	small nucleolar RNA SNORA48
124900245	LOC124900245	small nucleolar RNA SNORA40
124900246	LOC124900246	small nucleolar RNA SNORA40
124900247	LOC124900247	small nucleolar RNA SNORA26
124900248	LOC124900248	U6atac minor spliceosomal RNA
124900249	LOC124900249	uncharacterized LOC124900249
124900250	LOC124900250	uncharacterized LOC124900250
124900251	LOC124900251	proline-rich proteoglycan 2-like
124900252	LOC124900252	uncharacterized LOC124900252
124900253	LOC124900253	uncharacterized LOC124900253
124900254	LOC124900254	uncharacterized LOC124900254
124900255	LOC124900255	uncharacterized LOC124900255
124900256	LOC124900256	small nucleolar RNA SNORA62/SNORA6 family
124900257	LOC124900257	U8 small nucleolar RNA
124900258	LOC124900258	small nucleolar RNA SNORA72
124900259	LOC124900259	small nucleolar RNA SNORA70
124900260	LOC124900260	small nucleolar RNA SNORA70
124900261	LOC124900261	small nucleolar RNA SNORA70
124900262	LOC124900262	small nucleolar RNA SNORA67
124900263	LOC124900263	small nucleolar RNA SNORA3/SNORA45 family
124900264	LOC124900264	small nucleolar RNA SNORA20
124900265	LOC124900265	small nucleolar RNA SNORA25
124900266	LOC124900266	small nucleolar RNA SNORA32
124900267	LOC124900267	small nucleolar RNA SNORA51
124900268	LOC124900268	small nucleolar RNA SNORA40
124900269	LOC124900269	small nucleolar RNA SNORA12
124900270	LOC124900270	small nucleolar RNA SNORD5
124900271	LOC124900271	small nucleolar RNA SNORD112
124900272	LOC124900272	uncharacterized LOC124900272
124900273	LOC124900273	uncharacterized LOC124900273
124900274	LOC124900274	uncharacterized LOC124900274
124900275	LOC124900275	extensin-like
124900276	LOC124900276	cuticle collagen 2-like
124900277	LOC124900277	U8 small nucleolar RNA
124900278	LOC124900278	small nucleolar RNA SNORA70
124900279	LOC124900279	small nucleolar RNA SNORA70
124900280	LOC124900280	small nucleolar RNA SNORA70
124900281	LOC124900281	small nucleolar RNA SNORA70
124900282	LOC124900282	small nucleolar RNA SNORD55/SNORD39
124900283	LOC124900283	small nucleolar RNA SNORD95
124900284	LOC124900284	small nucleolar RNA SNORA31
124900285	LOC124900285	small nucleolar RNA SNORA26
124900286	LOC124900286	putative uncharacterized protein DIP2C-AS1
124900287	LOC124900287	uncharacterized LOC124900287
124900288	LOC124900288	uncharacterized LOC124900288
124900289	LOC124900289	uncharacterized LOC124900289
124900290	LOC124900290	deleted in malignant brain tumors 1 protein-like
124900291	LOC124900291	U8 small nucleolar RNA
124900292	LOC124900292	small nucleolar RNA SNORD55/SNORD39
124900293	LOC124900293	small nucleolar RNA SNORA57
124900294	LOC124900294	small nucleolar RNA SNORD60
124900295	LOC124900295	small nucleolar RNA SNORD74
124900296	LOC124900296	small nucleolar RNA SNORA19
124900297	LOC124900297	small nucleolar RNA SNORA17
124900298	LOC124900298	small nucleolar RNA SNORA40
124900299	LOC124900299	small nucleolar RNA SNORA40
124900300	LOC124900300	small nucleolar RNA SNORD2
124900301	LOC124900301	uncharacterized LOC124900301
124900302	LOC124900302	uncharacterized LOC124900302
124900303	LOC124900303	uncharacterized LOC124900303
124900304	LOC124900304	small nucleolar RNA SNORA62/SNORA6 family
124900305	LOC124900305	U8 small nucleolar RNA
124900306	LOC124900306	small nucleolar RNA SNORD22
124900307	LOC124900307	small nucleolar RNA SNORD55/SNORD39
124900308	LOC124900308	small nucleolar RNA SNORD43
124900309	LOC124900309	small nucleolar RNA SNORD56
124900310	LOC124900310	small nucleolar RNA SNORA1
124900311	LOC124900311	small nucleolar RNA SNORA43
124900312	LOC124900312	small Cajal body-specific RNA 16
124900313	LOC124900313	small Cajal body-specific RNA 11
124900314	LOC124900314	small nucleolar RNA SNORD67
124900315	LOC124900315	small Cajal body-specific RNA 20
124900316	LOC124900316	small nucleolar RNA ACA64
124900317	LOC124900317	uncharacterized LOC124900317
124900318	LOC124900318	U8 small nucleolar RNA
124900319	LOC124900319	U8 small nucleolar RNA
124900320	LOC124900320	small nucleolar RNA SNORA70
124900321	LOC124900321	small nucleolar RNA SNORA70
124900322	LOC124900322	small nucleolar RNA SNORA64/SNORA10 family
124900323	LOC124900323	small nucleolar RNA SNORD56
